<, 1>
<which, 1>
<had, 1>
<adorned, 1>
<a, 1>
<belle, 1>
<forty, 1>
<years, 1>
<ago, 1>
<There, 1>
<was, 1>
<the, 1>
<garnet, 1>
<set, 1>
<which, 1>
<Aunt, 1>
<March, 1>
<wore, 1>
<when, 1>
<she, 1>
<came, 1>
<out, 1>
<the, 1>
<pearls, 1>
<her, 1>
<father, 1>
<gave, 1>
<her, 1>
<on, 1>
<her, 1>
<wedding, 1>
<day, 1>
<her, 1>
<lover, 1>
<s, 1>
<diamonds, 1>
<the, 1>
<jet, 1>
<mourning, 1>
<rings, 1>
<and, 1>
<pins, 1>
<the, 1>
<queer, 1>
<lockets, 1>
<with, 1>
<portraits, 1>
<of, 1>
<dead, 1>
<friends, 1>
<and, 1>
<weeping, 1>
<willows, 1>
<made, 1>
<of, 1>
<hair, 1>
<inside, 1>
<the, 1>
<baby, 1>
<bracelets, 1>
<her, 1>
<one, 1>
<little, 1>
<daughter, 1>
<had, 1>
<worn, 1>
<Uncle, 1>
<March, 1>
<s, 1>
<big, 1>
<watch, 1>
<with, 1>
<the, 1>
<red, 1>
<seal, 1>
<so, 1>
<many, 1>
<childish, 1>
<hands, 1>
<had, 1>
<played, 1>
<with, 1>
<and, 1>
<in, 1>
<a, 1>
<box, 1>
<all, 1>
<by, 1>
<itself, 1>
<lay, 1>
<Aunt, 1>
<March, 1>
<s, 1>
<wedding, 1>
<ring, 1>
<too, 1>
<small, 1>
<now, 1>
<for, 1>
<her, 1>
<fat, 1>
<finger, 1>
<but, 1>
<put, 1>
<carefully, 1>
<away, 1>
<like, 1>
<the, 1>
<most, 1>
<precious, 1>
<jewel, 1>
<of, 1>
<them, 1>
<all, 1>
<Which, 1>
<would, 1>
<Mademoiselle, 1>
<choose, 1>
<if, 1>
<she, 1>
<had, 1>
<her, 1>
<will, 1>
<asked, 1>
<Esther, 1>
<who, 1>
<always, 1>
<sat, 1>
<near, 1>
<to, 1>
<watch, 1>
<over, 1>
<and, 1>
<lock, 1>
<up, 1>
<the, 1>
<valuables, 1>
<I, 1>
<like, 1>
<the, 1>
<diamonds, 1>
<best, 1>
<but, 1>
<there, 1>
<is, 1>
<no, 1>
<necklace, 1>
<among, 1>
<them, 1>
<and, 1>
<I, 1>
<m, 1>
<fond, 1>
<of, 1>
<necklaces, 1>
<they, 1>
<are, 1>
<so, 1>
<becoming, 1>
<I, 1>
<should, 1>
<choose, 1>
<this, 1>
<if, 1>
<I, 1>
<might, 1>
<replied, 1>
<Amy, 1>
<looking, 1>
<with, 1>
<great, 1>
<admiration, 1>
<at, 1>
<a, 1>
<string, 1>
<of, 1>
<gold, 1>
<and, 1>
<ebony, 1>
<beads, 1>
<from, 1>
<which, 1>
<hung, 1>
<a, 1>
<heavy, 1>
<cross, 1>
<of, 1>
<the, 1>
<same, 1>
<I, 1>
<too, 1>
<covet, 1>
<that, 1>
<but, 1>
<not, 1>
<as, 1>
<a, 1>
<necklace, 1>
<Ah, 1>
<no, 1>
<To, 1>
<me, 1>
<it, 1>
<is, 1>
<a, 1>
<rosary, 1>
<and, 1>
<as, 1>
<such, 1>
<I, 1>
<should, 1>
<use, 1>
<it, 1>
<like, 1>
<a, 1>
<good, 1>
<catholic, 1>
<said, 1>
<Esther, 1>
<eyeing, 1>
<the, 1>
<handsome, 1>
<thing, 1>
<wistfully, 1>
<Is, 1>
<it, 1>
<meant, 1>
<to, 1>
<use, 1>
<as, 1>
<you, 1>
<use, 1>
<the, 1>
<string, 1>
<of, 1>
<good, 1>
<smelling, 1>
<wooden, 1>
<beads, 1>
<hanging, 1>
<over, 1>
<your, 1>
<glass, 1>
<asked, 1>
<Amy, 1>
<Truly, 1>
<yes, 1>
<to, 1>
<pray, 1>
<with, 1>
<It, 1>
<would, 1>
<be, 1>
<pleasing, 1>
<to, 1>
<the, 1>
<saints, 1>
<if, 1>
<one, 1>
<used, 1>
<so, 1>
<fine, 1>
<a, 1>
<rosary, 1>
<as, 1>
<this, 1>
<instead, 1>
<of, 1>
<wearing, 1>
<it, 1>
<as, 1>
<a, 1>
<vain, 1>
<bijou, 1>
<You, 1>
<seem, 1>
<to, 1>
<take, 1>
<a, 1>
<great, 1>
<deal, 1>
<of, 1>
<comfort, 1>
<in, 1>
<your, 1>
<prayers, 1>
<Esther, 1>
<and, 1>
<always, 1>
<come, 1>
<down, 1>
<looking, 1>
<quiet, 1>
<and, 1>
<satisfied, 1>
<I, 1>
<wish, 1>
<I, 1>
<could, 1>
<If, 1>
<Mademoiselle, 1>
<was, 1>
<a, 1>
<Catholic, 1>
<she, 1>
<would, 1>
<find, 1>
<true, 1>
<comfort, 1>
<but, 1>
<as, 1>
<that, 1>
<is, 1>
<not, 1>
<to, 1>
<be, 1>
<it, 1>
<would, 1>
<be, 1>
<well, 1>
<if, 1>
<you, 1>
<went, 1>
<apart, 1>
<each, 1>
<day, 1>
<to, 1>
<meditate, 1>
<and, 1>
<pray, 1>
<as, 1>
<did, 1>
<the, 1>
<good, 1>
<mistress, 1>
<whom, 1>
<I, 1>
<served, 1>
<before, 1>
<Madame, 1>
<She, 1>
<had, 1>
<a, 1>
<little, 1>
<chapel, 1>
<and, 1>
<in, 1>
<it, 1>
<found, 1>
<solacement, 1>
<for, 1>
<much, 1>
<trouble, 1>
<Would, 1>
<it, 1>
<be, 1>
<right, 1>
<for, 1>
<me, 1>
<to, 1>
<do, 1>
<so, 1>
<too, 1>
<asked, 1>
<Amy, 1>
<who, 1>
<in, 1>
<her, 1>
<loneliness, 1>
<felt, 1>
<the, 1>
<need, 1>
<of, 1>
<help, 1>
<of, 1>
<some, 1>
<sort, 1>
<and, 1>
<found, 1>
<that, 1>
<she, 1>
<was, 1>
<apt, 1>
<to, 1>
<forget, 1>
<her, 1>
<little, 1>
<book, 1>
<now, 1>
<that, 1>
<Beth, 1>
<was, 1>
<not, 1>
<there, 1>
<to, 1>
<remind, 1>
<her, 1>
<of, 1>
<it, 1>
<It, 1>
<would, 1>
<be, 1>
<excellent, 1>
<and, 1>
<charming, 1>
<and, 1>
<I, 1>
<shall, 1>
<gladly, 1>
<arrange, 1>
<the, 1>
<little, 1>
<dressing, 1>
<room, 1>
<for, 1>
<you, 1>
<if, 1>
<you, 1>
<like, 1>
<it, 1>
<Say, 1>
<nothing, 1>
<to, 1>
<Madame, 1>
<but, 1>
<when, 1>
<she, 1>
<sleeps, 1>
<go, 1>
<you, 1>
<and, 1>
<sit, 1>
<alone, 1>
<a, 1>
<while, 1>
<to, 1>
<think, 1>
<good, 1>
<thoughts, 1>
<and, 1>
<pray, 1>
<the, 1>
<dear, 1>
<God, 1>
<preserve, 1>
<your, 1>
<sister, 1>
<Esther, 1>
<was, 1>
<truly, 1>
<pious, 1>
<and, 1>
<quite, 1>
<sincere, 1>
<in, 1>
<her, 1>
<advice, 1>
<for, 1>
<she, 1>
<had, 1>
<an, 1>
<affectionate, 1>
<heart, 1>
<and, 1>
<felt, 1>
<much, 1>
<for, 1>
<the, 1>
<sisters, 1>
<in, 1>
<their, 1>
<anxiety, 1>
<Amy, 1>
<liked, 1>
<the, 1>
<idea, 1>
<and, 1>
<gave, 1>
<her, 1>
<leave, 1>
<to, 1>
<arrange, 1>
<the, 1>
<light, 1>
<closet, 1>
<next, 1>
<her, 1>
<room, 1>
<hoping, 1>
<it, 1>
<would, 1>
<do, 1>
<her, 1>
<good, 1>
<I, 1>
<wish, 1>
<I, 1>
<knew, 1>
<where, 1>
<all, 1>
<these, 1>
<pretty, 1>
<things, 1>
<would, 1>
<go, 1>
<when, 1>
<Aunt, 1>
<March, 1>
<dies, 1>
<she, 1>
<said, 1>
<as, 1>
<she, 1>
<slowly, 1>
<replaced, 1>
<the, 1>
<shining, 1>
<rosary, 1>
<and, 1>
<shut, 1>
<the, 1>
<jewel, 1>
<cases, 1>
<one, 1>
<by, 1>
<one, 1>
<To, 1>
<you, 1>
<and, 1>
<your, 1>
<sisters, 1>
<I, 1>
<know, 1>
<it, 1>
<Madame, 1>
<confides, 1>
<in, 1>
<me, 1>
<I, 1>
<witnessed, 1>
<her, 1>
<will, 1>
<and, 1>
<it, 1>
<is, 1>
<to, 1>
<be, 1>
<so, 1>
<whispered, 1>
<Esther, 1>
<smiling, 1>
<How, 1>
<nice, 1>
<But, 1>
<I, 1>
<wish, 1>
<she, 1>
<d, 1>
<let, 1>
<us, 1>
<have, 1>
<them, 1>
<now, 1>
<Procrastination, 1>
<is, 1>
<not, 1>
<agreeable, 1>
<observed, 1>
<Amy, 1>
<taking, 1>
<a, 1>
<last, 1>
<look, 1>
<at, 1>
<the, 1>
<diamonds, 1>
<It, 1>
<is, 1>
<too, 1>
<soon, 1>
<yet, 1>
<for, 1>
<the, 1>
<young, 1>
<ladies, 1>
<to, 1>
<wear, 1>
<these, 1>
<things, 1>
<The, 1>
<first, 1>
<one, 1>
<who, 1>
<is, 1>
<affianced, 1>
<will, 1>
<have, 1>
<the, 1>
<pearls, 1>
<Madame, 1>
<has, 1>
<said, 1>
<it, 1>
<and, 1>
<I, 1>
<have, 1>
<a, 1>
<fancy, 1>
<that, 1>
<the, 1>
<little, 1>
<turquoise, 1>
<ring, 1>
<will, 1>
<be, 1>
<given, 1>
<to, 1>
<you, 1>
<when, 1>
<you, 1>
<go, 1>
<for, 1>
<Madame, 1>
<approves, 1>
<your, 1>
<good, 1>
<behavior, 1>
<and, 1>
<charming, 1>
<manners, 1>
<Do, 1>
<you, 1>
<think, 1>
<so, 1>
<Oh, 1>
<I, 1>
<ll, 1>
<be, 1>
<a, 1>
<lamb, 1>
<if, 1>
<I, 1>
<can, 1>
<only, 1>
<have, 1>
<that, 1>
<lovely, 1>
<ring, 1>
<It, 1>
<s, 1>
<ever, 1>
<so, 1>
<much, 1>
<prettier, 1>
<than, 1>
<Kitty, 1>
<Bryant, 1>
<s, 1>
<I, 1>
<do, 1>
<like, 1>
<Aunt, 1>
<March, 1>
<after, 1>
<all, 1>
<And, 1>
<Amy, 1>
<tried, 1>
<on, 1>
<the, 1>
<blue, 1>
<ring, 1>
<with, 1>
<a, 1>
<delighted, 1>
<face, 1>
<and, 1>
<a, 1>
<firm, 1>
<resolve, 1>
<to, 1>
<earn, 1>
<it, 1>
<From, 1>
<that, 1>
<day, 1>
<she, 1>
<was, 1>
<a, 1>
<model, 1>
<of, 1>
<obedience, 1>
<and, 1>
<the, 1>
<old, 1>
<lady, 1>
<complacently, 1>
<admired, 1>
<the, 1>
<success, 1>
<of, 1>
<her, 1>
<training, 1>
<Esther, 1>
<fitted, 1>
<up, 1>
<the, 1>
<closet, 1>
<with, 1>
<a, 1>
<little, 1>
<table, 1>
<placed, 1>
<a, 1>
<footstool, 1>
<before, 1>
<it, 1>
<and, 1>
<over, 1>
<it, 1>
<a, 1>
<picture, 1>
<taken, 1>
<from, 1>
<one, 1>
<of, 1>
<the, 1>
<shut, 1>
<up, 1>
<rooms, 1>
<She, 1>
<thought, 1>
<it, 1>
<was, 1>
<of, 1>
<no, 1>
<great, 1>
<value, 1>
<but, 1>
<being, 1>
<appropriate, 1>
<she, 1>
<borrowed, 1>
<it, 1>
<well, 1>
<knowing, 1>
<that, 1>
<Madame, 1>
<would, 1>
<never, 1>
<know, 1>
<it, 1>
<nor, 1>
<care, 1>
<if, 1>
<she, 1>
<did, 1>
<It, 1>
<was, 1>
<however, 1>
<a, 1>
<very, 1>
<valuable, 1>
<copy, 1>
<of, 1>
<one, 1>
<of, 1>
<the, 1>
<famous, 1>
<pictures, 1>
<of, 1>
<the, 1>
<world, 1>
<and, 1>
<Amy, 1>
<s, 1>
<beauty, 1>
<loving, 1>
<eyes, 1>
<were, 1>
<never, 1>
<tired, 1>
<of, 1>
<looking, 1>
<up, 1>
<at, 1>
<the, 1>
<sweet, 1>
<face, 1>
<of, 1>
<the, 1>
<Divine, 1>
<Mother, 1>
<while, 1>
<her, 1>
<tender, 1>
<thoughts, 1>
<of, 1>
<her, 1>
<own, 1>
<were, 1>
<busy, 1>
<at, 1>
<her, 1>
<heart, 1>
<On, 1>
<the, 1>
<table, 1>
<she, 1>
<laid, 1>
<her, 1>
<little, 1>
<testament, 1>
<and, 1>
<hymnbook, 1>
<kept, 1>
<a, 1>
<vase, 1>
<always, 1>
<full, 1>
<of, 1>
<the, 1>
<best, 1>
<flowers, 1>
<Laurie, 1>
<brought, 1>
<her, 1>
<and, 1>
<came, 1>
<every, 1>
<day, 1>
<to, 1>
<sit, 1>
<alone, 1>
<thinking, 1>
<good, 1>
<thoughts, 1>
<and, 1>
<praying, 1>
<the, 1>
<dear, 1>
<God, 1>
<to, 1>
<preserve, 1>
<her, 1>
<sister, 1>
<Esther, 1>
<had, 1>
<given, 1>
<her, 1>
<a, 1>
<rosary, 1>
<of, 1>
<black, 1>
<beads, 1>
<with, 1>
<a, 1>
<silver, 1>
<cross, 1>
<but, 1>
<Amy, 1>
<hung, 1>
<it, 1>
<up, 1>
<and, 1>
<did, 1>
<not, 1>
<use, 1>
<it, 1>
<feeling, 1>
<doubtful, 1>
<as, 1>
<to, 1>
<its, 1>
<fitness, 1>
<for, 1>
<Protestant, 1>
<prayers, 1>
<The, 1>
<little, 1>
<girl, 1>
<was, 1>
<very, 1>
<sincere, 1>
<in, 1>
<all, 1>
<this, 1>
<for, 1>
<being, 1>
<left, 1>
<alone, 1>
<outside, 1>
<the, 1>
<safe, 1>
<home, 1>
<nest, 1>
<she, 1>
<felt, 1>
<the, 1>
<need, 1>
<of, 1>
<some, 1>
<kind, 1>
<hand, 1>
<to, 1>
<hold, 1>
<by, 1>
<so, 1>
<sorely, 1>
<that, 1>
<she, 1>
<instinctively, 1>
<turned, 1>
<to, 1>
<the, 1>
<strong, 1>
<and, 1>
<tender, 1>
<Friend, 1>
<whose, 1>
<fatherly, 1>
<love, 1>
<most, 1>
<closely, 1>
<surrounds, 1>
<His, 1>
<little, 1>
<children, 1>
<She, 1>
<missed, 1>
<her, 1>
<mother, 1>
<s, 1>
<help, 1>
<to, 1>
<understand, 1>
<and, 1>
<rule, 1>
<herself, 1>
<but, 1>
<having, 1>
<been, 1>
<taught, 1>
<where, 1>
<to, 1>
<look, 1>
<she, 1>
<did, 1>
<her, 1>
<best, 1>
<to, 1>
<find, 1>
<the, 1>
<way, 1>
<and, 1>
<walk, 1>
<in, 1>
<it, 1>
<confidingly, 1>
<But, 1>
<Amy, 1>
<was, 1>
<a, 1>
<young, 1>
<pilgrim, 1>
<and, 1>
<just, 1>
<now, 1>
<her, 1>
<burden, 1>
<seemed, 1>
<very, 1>
<heavy, 1>
<She, 1>
<tried, 1>
<to, 1>
<forget, 1>
<herself, 1>
<to, 1>
<keep, 1>
<cheerful, 1>
<and, 1>
<be, 1>
<satisfied, 1>
<with, 1>
<doing, 1>
<right, 1>
<though, 1>
<no, 1>
<one, 1>
<saw, 1>
<or, 1>
<praised, 1>
<her, 1>
<for, 1>
<it, 1>
<In, 1>
<her, 1>
<first, 1>
<effort, 1>
<at, 1>
<being, 1>
<very, 1>
<very, 1>
<good, 1>
<she, 1>
<decided, 1>
<to, 1>
<make, 1>
<her, 1>
<will, 1>
<as, 1>
<Aunt, 1>
<March, 1>
<had, 1>
<done, 1>
<so, 1>
<that, 1>
<if, 1>
<she, 1>
<did, 1>
<fall, 1>
<ill, 1>
<and, 1>
<die, 1>
<her, 1>
<possessions, 1>
<might, 1>
<be, 1>
<justly, 1>
<and, 1>
<generously, 1>
<divided, 1>
<It, 1>
<cost, 1>
<her, 1>
<a, 1>
<pang, 1>
<even, 1>
<to, 1>
<think, 1>
<of, 1>
<giving, 1>
<up, 1>
<the, 1>
<little, 1>
<treasures, 1>
<which, 1>
<in, 1>
<her, 1>
<eyes, 1>
<were, 1>
<as, 1>
<precious, 1>
<as, 1>
<the, 1>
<old, 1>
<lady, 1>
<s, 1>
<jewels, 1>
<During, 1>
<one, 1>
<of, 1>
<her, 1>
<play, 1>
<hours, 1>
<she, 1>
<wrote, 1>
<out, 1>
<the, 1>
<important, 1>
<document, 1>
<as, 1>
<well, 1>
<as, 1>
<she, 1>
<could, 1>
<with, 1>
<some, 1>
<help, 1>
<from, 1>
<Esther, 1>
<as, 1>
<to, 1>
<certain, 1>
<legal, 1>
<terms, 1>
<and, 1>
<when, 1>
<the, 1>
<good, 1>
<natured, 1>
<Frenchwoman, 1>
<had, 1>
<signed, 1>
<her, 1>
<name, 1>
<Amy, 1>
<felt, 1>
<relieved, 1>
<and, 1>
<laid, 1>
<it, 1>
<by, 1>
<to, 1>
<show, 1>
<Laurie, 1>
<whom, 1>
<she, 1>
<wanted, 1>
<as, 1>
<a, 1>
<second, 1>
<witness, 1>
<As, 1>
<it, 1>
<was, 1>
<a, 1>
<rainy, 1>
<day, 1>
<she, 1>
<went, 1>
<upstairs, 1>
<to, 1>
<amuse, 1>
<herself, 1>
<in, 1>
<one, 1>
<of, 1>
<the, 1>
<large, 1>
<chambers, 1>
<and, 1>
<took, 1>
<Polly, 1>
<with, 1>
<her, 1>
<for, 1>
<company, 1>
<In, 1>
<this, 1>
<room, 1>
<there, 1>
<was, 1>
<a, 1>
<wardrobe, 1>
<full, 1>
<of, 1>
<old, 1>
<fashioned, 1>
<costumes, 1>
<with, 1>
<which, 1>
<Esther, 1>
<allowed, 1>
<her, 1>
<to, 1>
<play, 1>
<and, 1>
<it, 1>
<was, 1>
<her, 1>
<favorite, 1>
<amusement, 1>
<to, 1>
<array, 1>
<herself, 1>
<in, 1>
<the, 1>
<faded, 1>
<brocades, 1>
<and, 1>
<parade, 1>
<up, 1>
<and, 1>
<down, 1>
<before, 1>
<the, 1>
<long, 1>
<mirror, 1>
<making, 1>
<stately, 1>
<curtsies, 1>
<and, 1>
<sweeping, 1>
<her, 1>
<train, 1>
<about, 1>
<with, 1>
<a, 1>
<rustle, 1>
<which, 1>
<delighted, 1>
<her, 1>
<ears, 1>
<So, 1>
<busy, 1>
<was, 1>
<she, 1>
<on, 1>
<this, 1>
<day, 1>
<that, 1>
<she, 1>
<did, 1>
<not, 1>
<hear, 1>
<Laurie, 1>
<s, 1>
<ring, 1>
<nor, 1>
<see, 1>
<his, 1>
<face, 1>
<peeping, 1>
<in, 1>
<at, 1>
<her, 1>
<as, 1>
<she, 1>
<gravely, 1>
<promenaded, 1>
<to, 1>
<and, 1>
<fro, 1>
<flirting, 1>
<her, 1>
<fan, 1>
<and, 1>
<tossing, 1>
<her, 1>
<head, 1>
<on, 1>
<which, 1>
<she, 1>
<wore, 1>
<a, 1>
<great, 1>
<pink, 1>
<turban, 1>
<contrasting, 1>
<oddly, 1>
<with, 1>
<her, 1>
<blue, 1>
<brocade, 1>
<dress, 1>
<and, 1>
<yellow, 1>
<quilted, 1>
<petticoat, 1>
<She, 1>
<was, 1>
<obliged, 1>
<to, 1>
<walk, 1>
<carefully, 1>
<for, 1>
<she, 1>
<had, 1>
<on, 1>
<high, 1>
<heeled, 1>
<shoes, 1>
<and, 1>
<as, 1>
<Laurie, 1>
<told, 1>
<Jo, 1>
<afterward, 1>
<it, 1>
<was, 1>
<a, 1>
<comical, 1>
<sight, 1>
<to, 1>
<see, 1>
<her, 1>
<mince, 1>
<along, 1>
<in, 1>
<her, 1>
<gay, 1>
<suit, 1>
<with, 1>
<Polly, 1>
<sidling, 1>
<and, 1>
<bridling, 1>
<just, 1>
<behind, 1>
<her, 1>
<imitating, 1>
<her, 1>
<as, 1>
<well, 1>
<as, 1>
<he, 1>
<could, 1>
<and, 1>
<occasionally, 1>
<stopping, 1>
<to, 1>
<laugh, 1>
<or, 1>
<exclaim, 1>
<Ain, 1>
<t, 1>
<we, 1>
<fine, 1>
<Get, 1>
<along, 1>
<you, 1>
<fright, 1>
<Hold, 1>
<your, 1>
<tongue, 1>
<Kiss, 1>
<me, 1>
<dear, 1>
<Ha, 1>
<Ha, 1>
<Having, 1>
<with, 1>
<difficulty, 1>
<restrained, 1>
<an, 1>
<explosion, 1>
<of, 1>
<merriment, 1>
<lest, 1>
<it, 1>
<should, 1>
<offend, 1>
<her, 1>
<majesty, 1>
<Laurie, 1>
<tapped, 1>
<and, 1>
<was, 1>
<graciously, 1>
<received, 1>
<Sit, 1>
<down, 1>
<and, 1>
<rest, 1>
<while, 1>
<I, 1>
<put, 1>
<these, 1>
<things, 1>
<away, 1>
<then, 1>
<I, 1>
<want, 1>
<to, 1>
<consult, 1>
<you, 1>
<about, 1>
<a, 1>
<very, 1>
<serious, 1>
<matter, 1>
<said, 1>
<Amy, 1>
<when, 1>
<she, 1>
<had, 1>
<shown, 1>
<her, 1>
<splendor, 1>
<and, 1>
<driven, 1>
<Polly, 1>
<into, 1>
<a, 1>
<corner, 1>
<That, 1>
<bird, 1>
<is, 1>
<the, 1>
<trial, 1>
<of, 1>
<my, 1>
<life, 1>
<she, 1>
<continued, 1>
<removing, 1>
<the, 1>
<pink, 1>
<mountain, 1>
<from, 1>
<her, 1>
<head, 1>
<while, 1>
<Laurie, 1>
<seated, 1>
<himself, 1>
<astride, 1>
<a, 1>
<chair, 1>
<Yesterday, 1>
<when, 1>
<Aunt, 1>
<was, 1>
<asleep, 1>
<and, 1>
<I, 1>
<was, 1>
<trying, 1>
<to, 1>
<be, 1>
<as, 1>
<still, 1>
<as, 1>
<a, 1>
<mouse, 1>
<Polly, 1>
<began, 1>
<to, 1>
<squall, 1>
<and, 1>
<flap, 1>
<about, 1>
<in, 1>
<his, 1>
<cage, 1>
<so, 1>
<I, 1>
<went, 1>
<to, 1>
<let, 1>
<him, 1>
<out, 1>
<and, 1>
<found, 1>
<a, 1>
<big, 1>
<spider, 1>
<there, 1>
<I, 1>
<poked, 1>
<it, 1>
<out, 1>
<and, 1>
<it, 1>
<ran, 1>
<under, 1>
<the, 1>
<bookcase, 1>
<Polly, 1>
<marched, 1>
<straight, 1>
<after, 1>
<it, 1>
<stooped, 1>
<down, 1>
<and, 1>
<peeped, 1>
<under, 1>
<the, 1>
<bookcase, 1>
<saying, 1>
<in, 1>
<his, 1>
<funny, 1>
<way, 1>
<with, 1>
<a, 1>
<cock, 1>
<of, 1>
<his, 1>
<eye, 1>
<Come, 1>
<out, 1>
<and, 1>
<take, 1>
<a, 1>
<walk, 1>
<my, 1>
<dear, 1>
<I, 1>
<couldn, 1>
<t, 1>
<help, 1>
<laughing, 1>
<which, 1>
<made, 1>
<Poll, 1>
<swear, 1>
<and, 1>
<Aunt, 1>
<woke, 1>
<up, 1>
<and, 1>
<scolded, 1>
<us, 1>
<both, 1>
<Did, 1>
<the, 1>
<spider, 1>
<accept, 1>
<the, 1>
<old, 1>
<fellow, 1>
<s, 1>
<invitation, 1>
<asked, 1>
<Laurie, 1>
<yawning, 1>
<Yes, 1>
<out, 1>
<it, 1>
<came, 1>
<and, 1>
<away, 1>
<ran, 1>
<Polly, 1>
<frightened, 1>
<to, 1>
<death, 1>
<and, 1>
<scrambled, 1>
<up, 1>
<on, 1>
<Aunt, 1>
<s, 1>
<chair, 1>
<calling, 1>
<out, 1>
<Catch, 1>
<her, 1>
<Catch, 1>
<her, 1>
<Catch, 1>
<her, 1>
<as, 1>
<I, 1>
<chased, 1>
<the, 1>
<spider, 1>
<That, 1>
<s, 1>
<a, 1>
<lie, 1>
<Oh, 1>
<lor, 1>
<cried, 1>
<the, 1>
<parrot, 1>
<pecking, 1>
<at, 1>
<Laurie, 1>
<s, 1>
<toes, 1>
<I, 1>
<d, 1>
<wring, 1>
<your, 1>
<neck, 1>
<if, 1>
<you, 1>
<were, 1>
<mine, 1>
<you, 1>
<old, 1>
<torment, 1>
<cried, 1>
<Laurie, 1>
<shaking, 1>
<his, 1>
<fist, 1>
<at, 1>
<the, 1>
<bird, 1>
<who, 1>
<put, 1>
<his, 1>
<head, 1>
<on, 1>
<one, 1>
<side, 1>
<and, 1>
<gravely, 1>
<croaked, 1>
<Allyluyer, 1>
<bless, 1>
<your, 1>
<buttons, 1>
<dear, 1>
<Now, 1>
<I, 1>
<m, 1>
<ready, 1>
<said, 1>
<Amy, 1>
<shutting, 1>
<the, 1>
<wardrobe, 1>
<and, 1>
<taking, 1>
<a, 1>
<piece, 1>
<of, 1>
<paper, 1>
<out, 1>
<of, 1>
<her, 1>
<pocket, 1>
<I, 1>
<want, 1>
<you, 1>
<to, 1>
<read, 1>
<that, 1>
<please, 1>
<and, 1>
<tell, 1>
<me, 1>
<if, 1>
<it, 1>
<is, 1>
<legal, 1>
<and, 1>
<right, 1>
<I, 1>
<felt, 1>
<I, 1>
<ought, 1>
<to, 1>
<do, 1>
<it, 1>
<for, 1>
<life, 1>
<is, 1>
<uncertain, 1>
<and, 1>
<I, 1>
<don, 1>
<t, 1>
<want, 1>
<any, 1>
<ill, 1>
<feeling, 1>
<over, 1>
<my, 1>
<tomb, 1>
<Laurie, 1>
<bit, 1>
<his, 1>
<lips, 1>
<and, 1>
<turning, 1>
<a, 1>
<little, 1>
<from, 1>
<the, 1>
<pensive, 1>
<speaker, 1>
<read, 1>
<the, 1>
<following, 1>
<document, 1>
<with, 1>
<praiseworthy, 1>
<gravity, 1>
<considering, 1>
<the, 1>
<spelling, 1>
<MY, 1>
<LAST, 1>
<WILL, 1>
<AND, 1>
<TESTIMENT, 1>
<I, 1>
<Amy, 1>
<Curtis, 1>
<March, 1>
<being, 1>
<in, 1>
<my, 1>
<sane, 1>
<mind, 1>
<go, 1>
<give, 1>
<and, 1>
<bequeethe, 1>
<all, 1>
<my, 1>
<earthly, 1>
<property, 1>
<viz, 1>
<to, 1>
<wit, 1>
<namely, 1>
<To, 1>
<my, 1>
<father, 1>
<my, 1>
<best, 1>
<pictures, 1>
<sketches, 1>
<maps, 1>
<and, 1>
<works, 1>
<of, 1>
<art, 1>
<including, 1>
<frames, 1>
<Also, 1>
<my, 1>
<to, 1>
<do, 1>
<what, 1>
<he, 1>
<likes, 1>
<with, 1>
<To, 1>
<my, 1>
<mother, 1>
<all, 1>
<my, 1>
<clothes, 1>
<except, 1>
<the, 1>
<blue, 1>
<apron, 1>
<with, 1>
<pockets, 1>
<also, 1>
<my, 1>
<likeness, 1>
<and, 1>
<my, 1>
<medal, 1>
<with, 1>
<much, 1>
<love, 1>
<To, 1>
<my, 1>
<dear, 1>
<sister, 1>
<Margaret, 1>
<I, 1>
<give, 1>
<my, 1>
<turkquoise, 1>
<ring, 1>
<if, 1>
<I, 1>
<get, 1>
<it, 1>
<also, 1>
<my, 1>
<green, 1>
<box, 1>
<with, 1>
<the, 1>
<doves, 1>
<on, 1>
<it, 1>
<also, 1>
<my, 1>
<piece, 1>
<of, 1>
<real, 1>
<lace, 1>
<for, 1>
<her, 1>
<neck, 1>
<and, 1>
<my, 1>
<sketch, 1>
<of, 1>
<her, 1>
<as, 1>
<a, 1>
<memorial, 1>
<of, 1>
<her, 1>
<little, 1>
<girl, 1>
<To, 1>
<Jo, 1>
<I, 1>
<leave, 1>
<my, 1>
<breastpin, 1>
<the, 1>
<one, 1>
<mended, 1>
<with, 1>
<sealing, 1>
<wax, 1>
<also, 1>
<my, 1>
<bronze, 1>
<inkstand, 1>
<she, 1>
<lost, 1>
<the, 1>
<cover, 1>
<and, 1>
<my, 1>
<most, 1>
<precious, 1>
<plaster, 1>
<rabbit, 1>
<because, 1>
<I, 1>
<am, 1>
<sorry, 1>
<I, 1>
<burned, 1>
<up, 1>
<her, 1>
<story, 1>
<To, 1>
<Beth, 1>
<if, 1>
<she, 1>
<lives, 1>
<after, 1>
<me, 1>
<I, 1>
<give, 1>
<my, 1>
<dolls, 1>
<and, 1>
<the, 1>
<little, 1>
<bureau, 1>
<my, 1>
<fan, 1>
<my, 1>
<linen, 1>
<collars, 1>
<and, 1>
<my, 1>
<new, 1>
<slippers, 1>
<if, 1>
<she, 1>
<can, 1>
<wear, 1>
<them, 1>
<being, 1>
